,totals,symbol,tf,variation,netprofit,profit_percent(%),MDD(%),win trades,loss trades,winrate,W.Avg,W.Max,L.Avg,L.Max,GrossProfit,GrossLoss,ProfitFactor
0,403,SANDBUSDPerp,120,2,-27.65,-0.03,0.04,0,3,0.0,0.0,0.0,9.22,14.09,0.0,27.65,0.0
0,404,SANDBUSDPerp,120,3,-73.01,-0.07,0.13,13,26,33.33,22.57,93.75,14.09,60.01,293.35,366.36,0.8
0,405,SANDBUSDPerp,120,4,-78.87,-0.08,0.13,1,8,11.11,53.13,53.13,16.5,37.89,53.13,132.0,0.4
0,406,SANDBUSDPerp,120,5,-4.19,-0.0,0.04,1,4,20.0,25.28,25.28,7.37,14.1,25.28,29.47,0.86
0,407,SANDBUSDPerp,120,6,-2.38,-0.0,0.04,1,3,25.0,25.28,25.28,9.22,14.1,25.28,27.66,0.91
0,408,SANDBUSDPerp,240,1,-8.88,-0.01,0.01,0,1,0.0,0.0,0.0,8.88,8.88,0.0,8.88,0.0
0,409,SANDBUSDPerp,240,2,-8.88,-0.01,0.01,0,1,0.0,0.0,0.0,8.88,8.88,0.0,8.88,0.0
0,410,SANDBUSDPerp,240,3,-8.12,-0.01,0.09,6,13,31.58,39.5,84.51,18.85,44.55,236.98,245.09,0.97
0,411,SANDBUSDPerp,240,4,26.72,0.03,0.07,3,6,33.33,64.79,84.54,27.94,44.57,194.36,167.65,1.16
0,412,SANDBUSDPerp,240,5,-8.88,-0.01,0.01,0,1,0.0,0.0,0.0,8.88,8.88,0.0,8.88,0.0
0,413,SANDBUSDPerp,240,6,-8.88,-0.01,0.01,0,1,0.0,0.0,0.0,8.88,8.88,0.0,8.88,0.0
0,414,SANDBUSDPerp,360,1,-12.65,-0.01,0.03,0,1,0.0,0.0,0.0,12.65,12.65,0.0,12.65,0.0
0,415,SANDBUSDPerp,360,2,-12.65,-0.01,0.03,0,1,0.0,0.0,0.0,12.65,12.65,0.0,12.65,0.0
0,416,SANDBUSDPerp,360,3,156.43,0.16,0.02,4,4,50.0,51.63,85.35,12.52,23.7,206.52,50.1,4.12
0,417,SANDBUSDPerp,360,4,93.93,0.09,0.02,2,3,40.0,69.84,85.29,15.25,23.69,139.67,45.74,3.05
0,418,SANDBUSDPerp,360,5,-12.65,-0.01,0.03,0,1,0.0,0.0,0.0,12.65,12.65,0.0,12.65,0.0
0,419,SANDBUSDPerp,360,6,-12.65,-0.01,0.03,0,1,0.0,0.0,0.0,12.65,12.65,0.0,12.65,0.0
