,totals,symbol,tf,variation,netprofit,profit_percent(%),MDD(%),win trades,loss trades,winrate,W.Avg,W.Max,L.Avg,L.Max,GrossProfit,GrossLoss,ProfitFactor
0,191,SOLBUSDPerp,240,4,-788.23,-0.79,1.12,167,242,40.83,25.53,163.05,20.88,111.17,4263.88,5052.11,0.84
0,192,SOLBUSDPerp,360,1,-714.17,-0.71,1.08,111,151,42.37,30.06,157.4,26.83,103.4,3336.44,4050.61,0.82
0,193,SOLBUSDPerp,360,2,-856.04,-0.86,1.07,111,155,41.73,29.14,120.58,26.39,103.24,3234.26,4090.3,0.79
0,194,SOLBUSDPerp,360,3,-750.51,-0.75,1.11,111,150,42.53,29.42,157.4,26.77,103.4,3265.15,4015.66,0.81
0,195,SOLBUSDPerp,360,4,-892.32,-0.89,1.11,111,154,41.89,28.5,120.58,26.33,103.24,3163.08,4055.41,0.78
0,196,MATICBUSDPerp,5,1,-4268.86,-4.27,4.27,2416,4578,34.54,2.92,111.84,2.47,45.09,7043.21,11312.07,0.62
0,197,MATICBUSDPerp,5,2,-4446.25,-4.45,4.45,2537,4685,35.13,2.75,111.8,2.44,45.04,6968.42,11414.66,0.61
0,198,MATICBUSDPerp,5,3,-4278.13,-4.28,4.28,2412,4556,34.62,2.89,111.83,2.47,45.08,6982.18,11260.31,0.62
0,199,MATICBUSDPerp,5,4,-4451.77,-4.45,4.45,2533,4661,35.21,2.73,111.78,2.44,45.03,6906.8,11358.57,0.61
0,200,MATICBUSDPerp,15,1,-1614.32,-1.61,1.89,1210,1893,38.99,5.84,131.79,4.58,43.73,7063.77,8678.09,0.81
0,201,MATICBUSDPerp,15,2,-1522.4,-1.52,1.8,1279,1933,39.82,5.61,131.99,4.5,34.14,7173.9,8696.3,0.82
0,202,MATICBUSDPerp,15,3,-1615.39,-1.62,1.88,1209,1885,39.08,5.82,131.75,4.59,43.72,7041.71,8657.09,0.81
0,203,MATICBUSDPerp,15,4,-1523.9,-1.52,1.79,1278,1925,39.9,5.6,131.95,4.51,34.14,7151.33,8675.23,0.82
0,204,MATICBUSDPerp,30,1,-1027.83,-1.03,1.2,660,962,40.69,7.75,145.9,6.39,70.22,5118.04,6145.87,0.83
0,205,MATICBUSDPerp,30,2,-1261.87,-1.26,1.41,680,985,40.84,7.39,145.82,6.38,70.18,5023.36,6285.24,0.8
0,206,MATICBUSDPerp,30,3,-940.77,-0.94,1.11,660,957,40.82,7.74,145.97,6.32,70.25,5110.1,6050.87,0.84
0,207,MATICBUSDPerp,30,4,-1175.02,-1.18,1.33,680,980,40.96,7.38,145.88,6.32,70.21,5015.37,6190.39,0.81
0,208,MATICBUSDPerp,60,1,-63.86,-0.06,0.56,354,421,45.68,10.29,79.93,8.8,59.11,3642.78,3706.64,0.98
0,209,MATICBUSDPerp,60,2,-4.55,-0.0,0.51,369,439,45.67,10.22,76.76,8.6,59.15,3772.17,3776.72,1.0
0,210,MATICBUSDPerp,60,3,7.45,0.01,0.54,354,417,45.91,10.25,79.95,8.68,59.13,3627.11,3619.66,1.0
0,211,MATICBUSDPerp,60,4,66.9,0.07,0.5,369,435,45.9,10.18,76.78,8.48,59.16,3756.6,3689.7,1.02
0,212,MATICBUSDPerp,120,1,-276.63,-0.28,0.55,185,218,45.91,14.16,122.87,13.28,115.47,2619.14,2895.77,0.9
0,213,MATICBUSDPerp,120,2,-302.91,-0.3,0.62,193,221,46.62,13.62,122.87,13.27,115.39,2629.27,2932.19,0.9
0,214,MATICBUSDPerp,120,3,-274.03,-0.27,0.55,185,216,46.13,14.16,122.87,13.39,115.47,2619.08,2893.11,0.91
0,215,MATICBUSDPerp,120,4,-300.31,-0.3,0.62,193,219,46.84,13.62,122.87,13.38,115.39,2629.22,2929.53,0.9
0,216,MATICBUSDPerp,240,1,178.83,0.18,0.35,100,128,43.86,24.17,186.98,17.48,115.96,2416.76,2237.93,1.08
0,217,MATICBUSDPerp,240,2,161.15,0.16,0.35,104,127,45.02,22.74,186.86,17.36,115.88,2365.34,2204.19,1.07
0,218,MATICBUSDPerp,240,3,178.83,0.18,0.35,100,128,43.86,24.17,186.98,17.48,115.96,2416.76,2237.93,1.08
0,219,MATICBUSDPerp,240,4,161.15,0.16,0.35,104,127,45.02,22.74,186.86,17.36,115.88,2365.34,2204.19,1.07
0,220,MATICBUSDPerp,360,1,221.73,0.22,0.41,80,98,44.94,29.75,173.86,22.02,162.53,2379.74,2158.02,1.1
0,221,MATICBUSDPerp,360,2,197.9,0.2,0.41,81,99,45.0,28.81,173.81,21.57,162.49,2333.45,2135.55,1.09
0,222,MATICBUSDPerp,360,3,218.11,0.22,0.41,80,98,44.94,29.7,173.86,22.02,162.53,2376.12,2158.01,1.1
0,223,MATICBUSDPerp,360,4,194.28,0.19,0.41,81,99,45.0,28.76,173.81,21.57,162.49,2329.83,2135.54,1.09
0,224,DOGEBUSDPerp,5,1,-4306.82,-4.31,4.31,2249,4581,32.93,3.62,109.24,2.72,68.85,8137.33,12444.15,0.65
0,225,DOGEBUSDPerp,5,2,-4225.15,-4.23,4.23,2351,4698,33.35,3.54,109.22,2.67,68.84,8321.98,12547.12,0.66
0,226,DOGEBUSDPerp,5,3,-4285.52,-4.29,4.29,2248,4554,33.05,3.6,109.21,2.72,68.83,8099.94,12385.46,0.65
0,227,DOGEBUSDPerp,5,4,-4202.5,-4.2,4.21,2350,4670,33.48,3.53,109.19,2.67,68.82,8284.7,12487.19,0.66
0,228,DOGEBUSDPerp,15,1,-3381.61,-3.38,3.48,2535,3934,39.19,6.26,205.98,4.89,61.19,15869.94,19251.54,0.82
0,229,DOGEBUSDPerp,15,2,-3542.0,-3.54,3.68,2641,4028,39.6,6.05,206.06,4.85,62.42,15978.65,19520.65,0.82
0,230,DOGEBUSDPerp,15,3,-3474.75,-3.47,3.55,2535,3922,39.26,6.22,205.94,4.9,61.13,15759.6,19234.35,0.82
0,231,DOGEBUSDPerp,15,4,-3635.36,-3.64,3.76,2641,4015,39.68,6.01,206.02,4.86,62.37,15868.28,19503.64,0.81
0,232,DOGEBUSDPerp,30,1,-2980.84,-2.98,2.99,1439,2073,40.97,8.22,145.59,7.14,65.65,11825.2,14806.04,0.8
0,233,DOGEBUSDPerp,30,2,-2981.3,-2.98,2.99,1507,2112,41.64,7.91,145.45,7.06,77.13,11919.4,14900.7,0.8
0,234,DOGEBUSDPerp,30,3,-2947.93,-2.95,2.96,1437,2069,40.99,8.18,145.61,7.11,65.66,11761.56,14709.48,0.8
0,235,DOGEBUSDPerp,30,4,-2947.36,-2.95,2.96,1505,2108,41.66,7.88,145.47,7.02,77.14,11855.98,14803.34,0.8
0,236,DOGEBUSDPerp,60,1,-1612.86,-1.61,1.76,684,967,41.43,12.09,184.41,10.22,81.21,8268.64,9881.49,0.84
0,237,DOGEBUSDPerp,60,2,-1458.75,-1.46,1.59,715,991,41.91,11.76,184.73,9.96,81.23,8407.69,9866.44,0.85
0,238,DOGEBUSDPerp,60,3,-1503.44,-1.5,1.7,684,958,41.66,12.09,184.52,10.2,81.21,8271.93,9775.37,0.85
0,239,DOGEBUSDPerp,60,4,-1333.7,-1.33,1.52,715,981,42.16,11.76,184.87,9.93,81.23,8411.46,9745.17,0.86
0,240,DOGEBUSDPerp,120,1,-217.04,-0.22,1.13,374,430,46.52,16.49,160.13,14.85,87.41,6169.06,6386.1,0.97
0,241,DOGEBUSDPerp,120,2,-112.81,-0.11,0.96,392,436,47.34,15.67,160.42,14.35,87.42,6143.2,6256.01,0.98
0,242,DOGEBUSDPerp,120,3,-211.53,-0.21,1.11,374,424,46.87,16.23,160.15,14.82,87.4,6071.11,6282.64,0.97
0,243,DOGEBUSDPerp,120,4,-86.89,-0.09,0.93,392,429,47.75,15.42,160.47,14.3,87.41,6045.89,6132.78,0.99
0,244,DOGEBUSDPerp,240,1,-466.61,-0.47,0.99,166,198,45.6,23.05,289.69,21.68,127.01,3825.85,4292.46,0.89
0,245,DOGEBUSDPerp,240,2,-575.53,-0.58,1.01,167,200,45.5,22.27,289.57,21.48,126.96,3719.65,4295.18,0.87
0,246,DOGEBUSDPerp,240,3,-457.48,-0.46,0.97,166,197,45.73,23.05,289.75,21.75,127.04,3826.54,4284.03,0.89
0,247,DOGEBUSDPerp,240,4,-566.41,-0.57,0.98,167,199,45.63,22.28,289.63,21.54,126.99,3720.32,4286.72,0.87
0,248,DOGEBUSDPerp,360,1,-712.13,-0.71,1.11,97,141,40.76,32.95,199.46,27.72,110.24,3195.81,3907.94,0.82
0,249,DOGEBUSDPerp,360,2,-637.18,-0.64,1.03,100,147,40.49,33.11,199.64,26.86,110.34,3310.69,3947.87,0.84
0,250,DOGEBUSDPerp,360,3,-723.94,-0.72,1.12,97,140,40.93,32.95,199.46,28.0,110.24,3195.94,3919.88,0.82
0,251,DOGEBUSDPerp,360,4,-649.01,-0.65,1.03,100,146,40.65,33.11,199.63,27.12,110.34,3310.84,3959.84,0.84
0,252,SANDBUSDPerp,5,1,-3491.94,-3.49,3.51,2399,4127,36.76,3.25,58.17,2.74,45.15,7802.0,11293.94,0.69
0,253,SANDBUSDPerp,5,2,-3601.22,-3.6,3.61,2465,4264,36.63,3.2,58.18,2.7,45.16,7896.5,11497.72,0.69
0,254,SANDBUSDPerp,5,3,-3523.74,-3.52,3.53,2395,4107,36.83,3.23,58.14,2.74,45.13,7727.38,11251.12,0.69
0,255,SANDBUSDPerp,5,4,-3631.72,-3.63,3.64,2461,4242,36.71,3.18,58.15,2.7,45.14,7814.49,11446.21,0.68
0,256,SANDBUSDPerp,15,1,-2177.35,-2.18,2.23,1151,1756,39.59,5.79,95.04,5.03,49.94,6659.0,8836.35,0.75
0,257,SANDBUSDPerp,15,2,-2121.65,-2.12,2.13,1200,1801,39.99,5.6,95.04,4.91,56.03,6715.85,8837.49,0.76
0,258,SANDBUSDPerp,15,3,-2205.51,-2.21,2.25,1151,1752,39.65,5.77,95.02,5.05,49.94,6638.95,8844.46,0.75
0,259,SANDBUSDPerp,15,4,-2150.9,-2.15,2.16,1200,1797,40.04,5.58,95.01,4.92,56.03,6695.78,8846.68,0.76
0,260,SANDBUSDPerp,30,1,-1111.5,-1.11,1.22,606,856,41.45,8.32,100.21,7.19,55.9,5041.14,6152.64,0.82
0,261,SANDBUSDPerp,30,2,-1065.77,-1.07,1.2,620,878,41.39,8.26,100.32,7.04,66.33,5118.97,6184.73,0.83
0,262,SANDBUSDPerp,30,3,-986.58,-0.99,1.15,605,848,41.64,8.3,100.32,7.08,55.92,5018.5,6005.08,0.84
0,263,SANDBUSDPerp,30,4,-920.53,-0.92,1.08,620,870,41.61,8.25,100.43,6.94,66.41,5116.72,6037.25,0.85
0,264,SANDBUSDPerp,60,1,-191.01,-0.19,0.59,280,359,43.82,13.25,139.45,10.87,63.96,3709.78,3900.79,0.95
0,265,SANDBUSDPerp,60,2,-202.1,-0.2,0.61,292,369,44.18,12.66,139.48,10.57,63.99,3697.35,3899.44,0.95
0,266,SANDBUSDPerp,60,3,-226.88,-0.23,0.62,280,358,43.89,13.15,139.41,10.92,63.94,3683.1,3909.99,0.94
0,267,SANDBUSDPerp,60,4,-237.97,-0.24,0.63,292,368,44.24,12.57,139.45,10.62,63.97,3670.67,3908.64,0.94
0,268,SANDBUSDPerp,120,1,-30.95,-0.03,0.59,150,186,44.64,17.21,140.12,14.04,71.95,2580.81,2611.76,0.99
0,269,SANDBUSDPerp,120,2,-70.33,-0.07,0.62,158,188,45.66,16.38,140.11,14.14,71.94,2587.42,2657.75,0.97
0,270,SANDBUSDPerp,120,3,46.39,0.05,0.56,150,184,44.91,17.13,140.2,13.71,71.97,2569.64,2523.25,1.02
0,271,SANDBUSDPerp,120,4,7.03,0.01,0.59,158,186,45.93,16.31,140.18,13.81,71.95,2576.31,2569.28,1.0
0,272,SANDBUSDPerp,240,1,-570.1,-0.57,0.65,68,97,41.21,22.7,170.13,21.79,98.85,1543.34,2113.44,0.73
0,273,SANDBUSDPerp,240,2,-566.47,-0.57,0.64,75,96,43.86,19.75,124.33,21.33,98.82,1480.97,2047.44,0.72
0,274,SANDBUSDPerp,240,3,-554.58,-0.55,0.63,68,96,41.46,22.7,170.15,21.85,98.86,1543.47,2098.05,0.74
0,275,SANDBUSDPerp,240,4,-550.95,-0.55,0.63,75,95,44.12,19.75,124.35,21.39,98.83,1481.09,2032.04,0.73
0,276,SANDBUSDPerp,360,1,-46.66,-0.05,0.34,43,60,41.75,31.82,113.56,23.58,93.04,1368.3,1414.97,0.97
0,277,SANDBUSDPerp,360,2,-147.41,-0.15,0.33,45,63,41.67,28.21,113.44,22.49,92.93,1269.46,1416.87,0.9
0,278,SANDBUSDPerp,360,3,-11.85,-0.01,0.32,43,59,42.16,31.82,113.56,23.39,93.04,1368.35,1380.2,0.99
0,279,SANDBUSDPerp,360,4,-112.63,-0.11,0.32,45,62,42.06,28.21,113.44,22.29,92.93,1269.5,1382.13,0.92
