,totals,symbol,tf,variation,netprofit,profit_percent(%),MDD(%),win trades,loss trades,winrate,W.Avg,W.Max,L.Avg,L.Max,GrossProfit,GrossLoss,ProfitFactor
0,199,MATICBUSDPerp,5,4,-198.25,-0.2,0.22,129,276,31.85,2.68,14.68,1.97,8.57,345.43,543.68,0.64
0,200,MATICBUSDPerp,15,1,-205.88,-0.21,0.37,119,229,34.2,6.59,31.47,4.32,44.95,783.99,989.87,0.79
0,201,MATICBUSDPerp,15,2,-214.48,-0.21,0.36,120,228,34.48,6.45,31.46,4.34,44.94,774.24,988.72,0.78
0,202,MATICBUSDPerp,15,3,-106.92,-0.11,0.15,42,105,28.57,6.61,29.36,3.66,16.78,277.71,384.64,0.72
0,203,MATICBUSDPerp,15,4,-124.79,-0.12,0.15,42,105,28.57,6.19,29.36,3.66,16.77,259.78,384.58,0.68
0,204,MATICBUSDPerp,30,1,-8.05,-0.01,0.15,59,97,37.82,9.28,43.42,5.72,36.86,547.25,555.3,0.99
0,205,MATICBUSDPerp,30,2,11.0,0.01,0.14,59,97,37.82,9.6,43.42,5.73,36.87,566.35,555.35,1.02
0,206,MATICBUSDPerp,30,3,-105.73,-0.11,0.12,17,45,27.42,4.87,18.34,4.19,21.92,82.75,188.49,0.44
0,207,MATICBUSDPerp,30,4,-106.85,-0.11,0.12,17,45,27.42,4.8,18.34,4.19,21.92,81.64,188.49,0.43
0,208,MATICBUSDPerp,60,1,-270.76,-0.27,0.37,29,42,40.85,9.0,36.13,12.66,198.31,261.14,531.9,0.49
0,209,MATICBUSDPerp,60,2,-256.73,-0.26,0.36,29,42,40.85,9.49,36.13,12.67,198.32,275.21,531.94,0.52
0,210,MATICBUSDPerp,60,3,-60.38,-0.06,0.1,13,21,38.24,7.04,20.41,7.23,28.83,91.48,151.86,0.6
0,211,MATICBUSDPerp,60,4,-46.33,-0.05,0.09,13,21,38.24,8.12,20.41,7.23,28.83,105.54,151.87,0.69
0,212,MATICBUSDPerp,120,1,-190.14,-0.19,0.24,12,25,32.43,11.21,53.88,12.99,61.44,134.53,324.68,0.41
0,213,MATICBUSDPerp,120,2,-180.95,-0.18,0.23,12,25,32.43,11.98,53.89,12.99,61.45,143.75,324.7,0.44
0,214,MATICBUSDPerp,120,3,-59.0,-0.06,0.1,6,13,31.58,5.05,14.19,6.87,11.97,30.31,89.31,0.34
0,215,MATICBUSDPerp,120,4,-59.0,-0.06,0.1,6,13,31.58,5.05,14.19,6.87,11.97,30.31,89.31,0.34
0,216,MATICBUSDPerp,240,1,51.67,0.05,0.06,9,8,52.94,18.67,58.72,14.54,33.19,168.0,116.33,1.44
0,217,MATICBUSDPerp,240,2,31.37,0.03,0.06,9,8,52.94,16.41,53.39,14.54,33.19,147.7,116.33,1.27
0,218,MATICBUSDPerp,240,3,6.7,0.01,0.03,6,5,54.55,7.82,24.6,8.05,20.19,46.94,40.24,1.17
0,219,MATICBUSDPerp,240,4,6.7,0.01,0.03,6,5,54.55,7.82,24.6,8.05,20.19,46.94,40.24,1.17
0,220,MATICBUSDPerp,360,1,1.48,0.0,0.06,4,7,36.36,17.51,48.88,9.8,37.49,70.05,68.58,1.02
0,221,MATICBUSDPerp,360,2,16.57,0.02,0.06,4,7,36.36,21.29,50.88,9.8,37.49,85.16,68.58,1.24
0,222,MATICBUSDPerp,360,3,-4.53,-0.0,0.06,2,7,22.22,32.02,48.87,9.8,37.49,64.04,68.57,0.93
0,223,MATICBUSDPerp,360,4,-2.53,-0.0,0.06,2,7,22.22,33.02,50.87,9.8,37.49,66.04,68.58,0.96
0,224,DOGEBUSDPerp,5,1,-877.02,-0.88,0.9,326,794,29.11,3.33,52.45,2.47,27.31,1084.26,1961.28,0.55
0,225,DOGEBUSDPerp,5,2,-887.37,-0.89,0.92,328,792,29.29,3.27,52.45,2.47,27.31,1071.73,1959.1,0.55
0,226,DOGEBUSDPerp,5,3,-374.87,-0.37,0.4,154,384,28.62,2.44,16.35,1.95,17.59,375.65,750.51,0.5
0,227,DOGEBUSDPerp,5,4,-360.45,-0.36,0.39,156,382,29.0,2.48,16.35,1.96,17.59,386.67,747.12,0.52
0,228,DOGEBUSDPerp,15,1,-328.55,-0.33,0.47,359,680,34.55,7.74,120.16,4.57,56.47,2779.31,3107.86,0.89
0,229,DOGEBUSDPerp,15,2,-289.42,-0.29,0.46,367,672,35.32,7.63,120.19,4.6,56.47,2799.42,3088.84,0.91
0,230,DOGEBUSDPerp,15,3,-427.3,-0.43,0.47,253,497,33.73,6.74,56.56,4.29,48.53,1706.04,2133.34,0.8
0,231,DOGEBUSDPerp,15,4,-426.36,-0.43,0.48,258,492,34.4,6.55,56.58,4.3,48.55,1690.89,2117.25,0.8
0,232,DOGEBUSDPerp,30,1,-364.3,-0.36,0.61,170,322,34.55,10.61,66.45,6.73,179.24,1804.04,2168.35,0.83
0,233,DOGEBUSDPerp,30,2,-381.3,-0.38,0.62,171,321,34.76,10.47,66.46,6.77,179.24,1790.86,2172.16,0.82
0,234,DOGEBUSDPerp,30,3,-488.45,-0.49,0.54,120,248,32.61,10.63,41.47,7.11,179.31,1275.38,1763.83,0.72
0,235,DOGEBUSDPerp,30,4,-500.86,-0.5,0.54,121,247,32.88,10.47,51.86,7.16,179.31,1266.77,1767.63,0.72
0,236,DOGEBUSDPerp,60,1,-408.07,-0.41,0.53,87,133,39.55,11.51,62.83,10.59,133.62,1000.94,1409.0,0.71
0,237,DOGEBUSDPerp,60,2,-316.3,-0.32,0.49,88,132,40.0,12.32,62.84,10.61,133.74,1084.47,1400.76,0.77
0,238,DOGEBUSDPerp,60,3,-215.36,-0.22,0.35,67,99,40.36,11.07,62.84,9.67,65.53,741.76,957.13,0.77
0,239,DOGEBUSDPerp,60,4,-151.85,-0.15,0.31,67,99,40.36,12.03,62.85,9.67,65.56,805.7,957.55,0.84
0,240,DOGEBUSDPerp,120,1,195.69,0.2,0.19,36,67,34.95,27.26,137.63,11.72,64.3,981.2,785.51,1.25
0,241,DOGEBUSDPerp,120,2,91.61,0.09,0.2,36,67,34.95,24.35,96.48,11.72,64.3,876.66,785.04,1.12
0,242,DOGEBUSDPerp,120,3,214.27,0.21,0.19,31,54,36.47,27.1,137.73,11.59,64.34,840.0,625.73,1.34
0,243,DOGEBUSDPerp,120,4,110.17,0.11,0.2,31,54,36.47,23.73,96.55,11.58,64.34,735.52,625.36,1.18
0,244,DOGEBUSDPerp,240,1,-206.97,-0.21,0.33,20,32,38.46,17.6,64.07,17.47,83.64,351.96,558.93,0.63
0,245,DOGEBUSDPerp,240,2,-217.53,-0.22,0.33,20,32,38.46,17.07,64.07,17.47,83.64,341.4,558.93,0.61
0,246,DOGEBUSDPerp,240,3,-266.31,-0.27,0.32,16,29,35.56,16.44,64.07,18.26,83.64,263.1,529.41,0.5
0,247,DOGEBUSDPerp,240,4,-266.31,-0.27,0.32,16,29,35.56,16.44,64.07,18.26,83.64,263.1,529.41,0.5
0,248,DOGEBUSDPerp,360,1,-377.76,-0.38,0.47,11,23,32.35,25.56,63.8,28.65,148.02,281.16,658.92,0.43
0,249,DOGEBUSDPerp,360,2,-295.31,-0.3,0.38,12,22,35.29,29.13,72.94,29.31,148.14,349.54,644.85,0.54
0,250,DOGEBUSDPerp,360,3,-195.8,-0.2,0.27,9,20,31.03,24.63,63.8,20.87,106.92,221.66,417.46,0.53
0,251,DOGEBUSDPerp,360,4,-188.48,-0.19,0.27,9,20,31.03,25.44,72.94,20.87,106.92,229.0,417.48,0.55
0,252,SANDBUSDPerp,5,1,-637.19,-0.64,0.65,340,704,32.57,3.32,22.58,2.51,19.61,1129.98,1767.17,0.64
0,253,SANDBUSDPerp,5,2,-657.26,-0.66,0.68,346,698,33.14,3.18,22.14,2.52,19.61,1098.99,1756.25,0.63
0,254,SANDBUSDPerp,5,3,-440.43,-0.44,0.45,237,505,31.94,3.26,22.58,2.4,19.61,772.87,1213.3,0.64
0,255,SANDBUSDPerp,5,4,-475.15,-0.48,0.49,242,500,32.61,3.01,20.43,2.41,19.61,729.04,1204.2,0.61
0,256,SANDBUSDPerp,15,1,-236.24,-0.24,0.41,123,261,32.03,7.49,72.16,4.44,30.69,921.75,1157.99,0.8
0,257,SANDBUSDPerp,15,2,-249.58,-0.25,0.4,124,260,32.29,7.32,72.17,4.45,30.69,907.49,1157.07,0.78
0,258,SANDBUSDPerp,15,3,-208.78,-0.21,0.41,82,198,29.29,7.75,72.16,4.26,30.69,635.21,843.99,0.75
0,259,SANDBUSDPerp,15,4,-207.81,-0.21,0.4,83,197,29.64,7.65,72.17,4.28,30.69,635.23,843.04,0.75
0,260,SANDBUSDPerp,30,1,98.12,0.1,0.12,56,106,34.57,11.88,100.06,5.35,27.73,665.22,567.1,1.17
0,261,SANDBUSDPerp,30,2,80.56,0.08,0.12,56,106,34.57,11.57,100.04,5.35,27.73,647.66,567.1,1.14
0,262,SANDBUSDPerp,30,3,-52.65,-0.05,0.12,39,76,33.91,9.24,58.61,5.44,27.73,360.47,413.12,0.87
0,263,SANDBUSDPerp,30,4,-54.25,-0.05,0.12,39,76,33.91,9.2,47.3,5.44,27.73,358.89,413.14,0.87
0,264,SANDBUSDPerp,60,1,-277.04,-0.28,0.32,30,59,33.71,10.11,50.39,9.83,97.04,303.16,580.2,0.52
0,265,SANDBUSDPerp,60,2,-274.54,-0.27,0.31,30,59,33.71,10.19,50.39,9.83,97.04,305.68,580.22,0.53
0,266,SANDBUSDPerp,60,3,-229.86,-0.23,0.26,23,48,32.39,11.28,50.39,10.19,97.04,259.4,489.26,0.53
0,267,SANDBUSDPerp,60,4,-227.35,-0.23,0.26,23,48,32.39,11.39,50.39,10.19,97.04,261.92,489.28,0.54
0,268,SANDBUSDPerp,120,1,-17.36,-0.02,0.2,16,39,29.09,23.0,73.67,9.88,29.26,368.07,385.43,0.95
0,269,SANDBUSDPerp,120,2,-52.96,-0.05,0.22,16,39,29.09,20.78,52.89,9.88,29.25,332.41,385.38,0.86
0,270,SANDBUSDPerp,120,3,-71.41,-0.07,0.2,11,34,24.44,25.14,73.67,10.23,29.26,276.49,347.9,0.79
0,271,SANDBUSDPerp,120,4,-106.99,-0.11,0.22,11,34,24.44,21.9,52.89,10.23,29.25,240.87,347.86,0.69
0,272,SANDBUSDPerp,240,1,74.38,0.07,0.15,9,12,42.86,32.04,94.77,17.83,69.05,288.37,213.99,1.35
0,273,SANDBUSDPerp,240,2,55.87,0.06,0.15,9,12,42.86,29.98,94.77,17.83,69.05,269.86,213.99,1.26
0,274,SANDBUSDPerp,240,3,27.95,0.03,0.15,7,12,36.84,34.56,94.77,17.83,69.05,241.95,213.99,1.13
0,275,SANDBUSDPerp,240,4,9.46,0.01,0.15,7,12,36.84,31.92,94.77,17.83,69.05,223.45,213.99,1.04
0,276,SANDBUSDPerp,360,1,-47.84,-0.05,0.09,9,10,47.37,24.17,64.75,26.54,56.12,217.53,265.37,0.82
0,277,SANDBUSDPerp,360,2,-33.58,-0.03,0.09,9,10,47.37,25.76,64.75,26.54,56.13,231.81,265.39,0.87
0,278,SANDBUSDPerp,360,3,8.28,0.01,0.08,9,9,50.0,24.17,64.75,23.25,51.93,217.53,209.25,1.04
0,279,SANDBUSDPerp,360,4,22.55,0.02,0.08,9,9,50.0,25.76,64.75,23.25,51.93,231.81,209.26,1.11
